state,state_short,date,delta_confirmed,delta_recovered,delta_deceased,delta_tested,delta_vaccinated_1,delta_vaccinated_2
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-19,0,0,0,0,121,548
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-20,0,1,0,0,1178,6117
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-21,0,0,0,0,1240,6454
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-22,0,0,0,0,1012,5369
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-23,0,0,0,0,1278,6147
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-24,0,0,0,0,1065,6505
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-25,0,0,0,0,1263,8039
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-26,0,0,0,0,121,615
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-27,0,0,0,0,1060,6031
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-28,0,0,0,0,991,5616
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-29,0,0,0,0,704,3635
Dadra and Nagar Haveli and Daman and Diu,DN,2021-09-30,0,0,0,0,727,5117
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-01,0,0,0,0,1023,8344
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-02,0,0,0,0,34,298
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-03,0,0,0,0,153,822
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-04,2,0,0,0,1130,7459
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-05,0,0,0,0,1046,6331
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-06,0,0,0,0,831,3943
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-07,0,0,0,0,602,3819
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-08,0,0,0,0,697,4710
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-09,0,0,0,0,648,4863
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-10,0,0,0,0,61,430
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-11,2,0,0,0,684,4152
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-12,0,0,0,0,530,4152
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-13,1,1,0,0,432,2344
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-14,0,1,0,0,406,3046
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-15,0,0,0,0,143,1031
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-16,0,0,0,0,561,3192
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-17,1,0,0,0,61,380
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-18,0,0,0,0,619,4091
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-19,0,0,0,0,187,2220
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-20,0,2,0,0,547,3283
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-21,2,0,0,0,518,3385
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-22,0,0,0,0,466,3360
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-23,0,0,0,0,716,3690
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-24,0,0,0,0,37,175
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-25,0,0,0,0,723,3471
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-26,0,0,0,0,611,3242
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-27,0,0,0,0,579,2471
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-28,0,0,0,0,384,1999
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-29,0,0,0,0,400,2271
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-30,0,1,0,0,102,770
Dadra and Nagar Haveli and Daman and Diu,DN,2021-10-31,0,1,0,0,3,20
Goa,GA,2020-03-25,3,0,0,0,0,0
Goa,GA,2020-03-29,2,0,0,0,0,0
Goa,GA,2020-04-02,0,0,0,220,0,0
Goa,GA,2020-04-03,1,0,0,0,0,0
Goa,GA,2020-04-04,1,0,0,0,0,0
Goa,GA,2020-04-09,0,0,0,124,0,0
Goa,GA,2020-04-10,0,1,0,10,0,0
Goa,GA,2020-04-11,0,4,0,0,0,0
Goa,GA,2020-04-12,0,0,0,52,0,0
Goa,GA,2020-04-13,0,0,0,34,0,0
Goa,GA,2020-04-14,0,0,0,39,0,0
Goa,GA,2020-04-15,0,1,0,77,0,0
Goa,GA,2020-04-16,0,0,0,55,0,0
Goa,GA,2020-04-17,0,0,0,62,0,0
Goa,GA,2020-04-18,0,0,0,85,0,0
Goa,GA,2020-04-19,0,1,0,68,0,0
Goa,GA,2020-04-20,0,0,0,75,0,0
Goa,GA,2020-04-21,0,0,0,103,0,0
Goa,GA,2020-04-22,0,0,0,112,0,0
Goa,GA,2020-04-23,0,0,0,90,0,0
Goa,GA,2020-04-27,0,0,0,335,0,0
Goa,GA,2020-04-28,0,0,0,235,0,0
Goa,GA,2020-04-29,0,0,0,95,0,0
Goa,GA,2020-04-30,0,0,0,160,0,0
Goa,GA,2020-05-01,0,0,0,150,0,0
Goa,GA,2020-05-02,0,0,0,191,0,0
Goa,GA,2020-05-03,0,0,0,176,0,0
Goa,GA,2020-05-04,0,0,0,351,0,0
Goa,GA,2020-05-05,0,0,0,197,0,0
Goa,GA,2020-05-06,0,0,0,315,0,0
Goa,GA,2020-05-08,0,0,0,729,0,0
Goa,GA,2020-05-09,0,0,0,384,0,0
Goa,GA,2020-05-10,0,0,0,324,0,0
Goa,GA,2020-05-11,0,0,0,459,0,0
Goa,GA,2020-05-14,8,0,0,1429,0,0
