state,state_short,date,total_confirmed,total_recovered,total_deceased,total_tested,total_vaccinated_1,total_vaccinated_2
Gujarat,GJ,2020-06-21,27317,19357,1664,324874,0,0
Gujarat,GJ,2020-06-22,27880,19917,1685,329343,0,0
Gujarat,GJ,2020-06-23,28429,20521,1711,334326,0,0
Gujarat,GJ,2020-06-24,29001,21096,1736,340080,0,0
Gujarat,GJ,2020-06-25,29578,21506,1754,345278,0,0
Gujarat,GJ,2020-06-26,30158,22038,1772,351179,0,0
Gujarat,GJ,2020-06-27,30773,22417,1790,357148,0,0
Gujarat,GJ,2020-06-28,31397,22808,1809,363306,0,0
Gujarat,GJ,2020-06-29,32023,23248,1828,367739,0,0
Gujarat,GJ,2020-06-30,32643,23670,1848,373613,0,0
Gujarat,GJ,2020-07-01,33318,24038,1869,380640,0,0
Gujarat,GJ,2020-07-02,33999,24601,1888,388065,0,0
Gujarat,GJ,2020-07-03,34686,24941,1906,395873,0,0
Gujarat,GJ,2020-07-04,35398,25414,1927,404354,0,0
Gujarat,GJ,2020-07-05,36123,25900,1945,412124,0,0
Gujarat,GJ,2020-07-06,36858,26323,1962,418464,0,0
Gujarat,GJ,2020-07-07,37636,26744,1979,425830,0,0
Gujarat,GJ,2020-07-08,38419,27313,1995,433864,0,0
Gujarat,GJ,2020-07-09,39280,27742,2010,441692,0,0
Gujarat,GJ,2020-07-10,40155,28183,2024,449349,0,0
Gujarat,GJ,2020-07-11,41027,28685,2034,457066,0,0
Gujarat,GJ,2020-07-12,41906,29198,2047,464646,0,0
Gujarat,GJ,2020-07-13,42808,29806,2057,470265,0,0
Gujarat,GJ,2020-07-14,43723,30555,2071,478367,0,0
Gujarat,GJ,2020-07-15,44648,31346,2081,487707,0,0
Gujarat,GJ,2020-07-16,45567,32174,2091,499170,0,0
Gujarat,GJ,2020-07-17,46516,32944,2108,512000,0,0
Gujarat,GJ,2020-07-18,47476,34005,2127,524297,0,0
Gujarat,GJ,2020-07-19,48441,34882,2147,536122,0,0
Gujarat,GJ,2020-07-20,49439,35659,2167,548989,0,0
Gujarat,GJ,2020-07-21,50465,36403,2201,562682,0,0
Gujarat,GJ,2020-07-22,51485,37240,2229,576706,0,0
Gujarat,GJ,2020-07-23,52563,37958,2257,591561,0,0
Gujarat,GJ,2020-07-24,53631,38830,2283,606718,0,0
Gujarat,GJ,2020-07-25,54712,39612,2305,620662,0,0
Gujarat,GJ,2020-07-26,55822,40365,2326,642370,0,0
Gujarat,GJ,2020-07-27,56874,41380,2348,667844,0,0
Gujarat,GJ,2020-07-28,57982,42412,2372,690092,0,0
Gujarat,GJ,2020-07-29,59126,43195,2396,713006,0,0
Gujarat,GJ,2020-07-30,60285,44074,2418,738073,0,0
Gujarat,GJ,2020-07-31,61438,44907,2441,764777,0,0
Gujarat,GJ,2020-08-01,62574,45782,2465,791080,0,0
Gujarat,GJ,2020-08-02,63675,46587,2487,814335,0,0
Gujarat,GJ,2020-08-03,64684,47561,2509,834104,0,0
Gujarat,GJ,2020-08-04,65704,48459,2534,854839,0,0
Gujarat,GJ,2020-08-05,66777,49505,2557,879213,0,0
Gujarat,GJ,2020-08-06,67811,50422,2584,903782,0,0
Gujarat,GJ,2020-08-07,68885,51792,2606,930373,0,0
Gujarat,GJ,2020-08-08,69986,52927,2629,956645,0,0
Gujarat,GJ,2020-08-09,71064,54238,2654,987630,0,0
Gujarat,GJ,2020-08-10,72120,55376,2674,1017234,0,0
Gujarat,GJ,2020-08-11,73238,56516,2697,1058881,0,0
Gujarat,GJ,2020-08-12,74390,57493,2715,1109005,0,0
Gujarat,GJ,2020-08-13,75482,58539,2733,1159822,0,0
Gujarat,GJ,2020-08-14,76569,59622,2748,1211047,0,0
Gujarat,GJ,2020-08-15,77663,60637,2767,1262264,0,0
Gujarat,GJ,2020-08-16,78783,61596,2787,1312824,0,0
Gujarat,GJ,2020-08-17,79816,62679,2802,1358364,0,0
Gujarat,GJ,2020-08-18,80942,63810,2822,1415598,0,0
Gujarat,GJ,2020-08-19,82087,64930,2839,1478629,0,0
Gujarat,GJ,2020-08-20,83262,66053,2855,1547120,0,0
Gujarat,GJ,2020-08-21,84466,67377,2869,1620067,0,0
Gujarat,GJ,2020-08-22,85678,68357,2883,1695325,0,0
Gujarat,GJ,2020-08-23,86779,69329,2897,1756133,0,0
Gujarat,GJ,2020-08-24,87846,70350,2910,1819198,0,0
Gujarat,GJ,2020-08-25,88942,71361,2930,1891775,0,0
Gujarat,GJ,2020-08-26,90139,72408,2947,1969724,0,0
Gujarat,GJ,2020-08-27,91329,73601,2964,2045951,0,0
Gujarat,GJ,2020-08-28,92601,74651,2978,2121751,0,0
Gujarat,GJ,2020-08-29,93883,75762,2991,2195985,0,0
Gujarat,GJ,2020-08-30,95155,76857,3008,2265473,0,0
Gujarat,GJ,2020-08-31,96435,77882,3022,2331836,0,0
Gujarat,GJ,2020-09-01,97745,79013,3036,2409906,0,0
Gujarat,GJ,2020-09-02,99050,80154,3048,2484429,0,0
Gujarat,GJ,2020-09-03,100375,81280,3064,2559916,0,0
Gujarat,GJ,2020-09-04,101695,82498,3078,2635369,0,0
Gujarat,GJ,2020-09-05,103006,83646,3094,2708120,0,0
Gujarat,GJ,2020-09-06,104341,84858,3108,2780681,0,0
Gujarat,GJ,2020-09-07,105671,86134,3123,2853371,0,0
Gujarat,GJ,2020-09-08,106966,87579,3136,2925447,0,0
Gujarat,GJ,2020-09-09,108295,88915,3152,3001383,0,0
Gujarat,GJ,2020-09-10,109627,90330,3167,3073534,0,0
Gujarat,GJ,2020-09-11,110971,91570,3183,3145202,0,0
Gujarat,GJ,2020-09-12,112336,92905,3198,3219983,0,0
Gujarat,GJ,2020-09-13,113662,94110,3213,3288811,0,0
Gujarat,GJ,2020-09-14,114996,95365,3230,3360318,0,0
Gujarat,GJ,2020-09-15,116345,96809,3247,3438500,0,0
Gujarat,GJ,2020-09-16,117709,98256,3259,3523653,0,0
Gujarat,GJ,2020-09-17,119088,99908,3273,3609273,0,0
Gujarat,GJ,2020-09-18,120498,101201,3289,3678350,0,0
Gujarat,GJ,2020-09-19,121930,102671,3305,3739782,0,0
Gujarat,GJ,2020-09-20,123337,103875,3322,3800469,0,0
Gujarat,GJ,2020-09-21,124767,105191,3339,3862366,0,0
Gujarat,GJ,2020-09-22,126169,106512,3355,3924463,0,0
Gujarat,GJ,2020-09-23,127541,107801,3370,3986370,0,0
Gujarat,GJ,2020-09-24,128949,109311,3384,4048274,0,0
Gujarat,GJ,2020-09-25,130391,110590,3396,4110186,0,0
Gujarat,GJ,2020-09-26,131808,112009,3409,4172051,0,0
Gujarat,GJ,2020-09-27,133219,113240,3419,4232408,0,0
Gujarat,GJ,2020-09-28,134623,114576,3431,4293724,0,0
Gujarat,GJ,2020-09-29,136004,115959,3442,4356062,0,0
Gujarat,GJ,2020-09-30,137394,117331,3453,4418028,0,0
Gujarat,GJ,2020-10-01,138745,118665,3463,4474766,0,0
Gujarat,GJ,2020-10-02,140055,119915,3478,4531498,0,0
Gujarat,GJ,2020-10-03,141398,121219,3490,4588563,0,0
Gujarat,GJ,2020-10-04,142700,122465,3499,4645263,0,0
Gujarat,GJ,2020-10-05,144027,123870,3512,4702776,0,0
Gujarat,GJ,2020-10-06,145362,125343,3522,4754655,0,0
Gujarat,GJ,2020-10-07,146673,126757,3531,4806040,0,0
Gujarat,GJ,2020-10-08,147951,128023,3541,4858505,0,0
Gujarat,GJ,2020-10-09,149194,129541,3550,4910167,0,0
Gujarat,GJ,2020-10-10,150415,130997,3560,4961455,0,0
Gujarat,GJ,2020-10-11,151596,132410,3569,5012705,0,0
Gujarat,GJ,2020-10-12,152765,133852,3577,5063684,0,0
Gujarat,GJ,2020-10-13,153923,135227,3587,5114677,0,0
Gujarat,GJ,2020-10-14,155098,136641,3598,5165670,0,0
Gujarat,GJ,2020-10-15,156283,137970,3609,5216885,0,0
Gujarat,GJ,2020-10-16,157474,139249,3620,5269542,0,0
Gujarat,GJ,2020-10-17,158635,140519,3629,5322288,0,0
Gujarat,GJ,2020-10-18,159726,141752,3638,5374249,0,0
Gujarat,GJ,2020-10-19,160722,142899,3646,5426621,0,0
Gujarat,GJ,2020-10-20,161848,144027,3654,5479536,0,0
Gujarat,GJ,2020-10-21,162985,145207,3663,5532522,0,0
Gujarat,GJ,2020-10-22,164121,146408,3670,5585445,0,0
Gujarat,GJ,2020-10-23,165233,147672,3676,5638392,0,0
Gujarat,GJ,2020-10-24,166254,148685,3682,5691372,0,0
Gujarat,GJ,2020-10-25,167173,149648,3689,5742742,0,0
Gujarat,GJ,2020-10-26,168081,150750,3693,5793788,0,0
Gujarat,GJ,2020-10-27,169073,151988,3698,5845715,0,0
Gujarat,GJ,2020-10-28,170053,153095,3704,5897627,0,0
Gujarat,GJ,2020-10-29,171040,154178,3708,5950616,0,0
Gujarat,GJ,2020-10-30,172009,155205,3714,6002273,0,0
Gujarat,GJ,2020-10-31,172944,156219,3719,6053847,0,0
Gujarat,GJ,2020-11-01,173804,157347,3724,6104931,0,0
Gujarat,GJ,2020-11-02,174679,158351,3728,6157811,0,0
Gujarat,GJ,2020-11-03,175633,159548,3734,6210550,0,0
Gujarat,GJ,2020-11-04,176608,160570,3740,6262122,0,0
Gujarat,GJ,2020-11-05,177598,161625,3747,6304418,0,0
Gujarat,GJ,2020-11-06,178633,162946,3751,6365202,0,0
Gujarat,GJ,2020-11-07,179679,163877,3756,6416963,0,0
Gujarat,GJ,2020-11-08,180699,164696,3763,6468154,0,0
Gujarat,GJ,2020-11-09,181670,165689,3768,6519943,0,0
Gujarat,GJ,2020-11-10,182719,166568,3773,6572903,0,0
Gujarat,GJ,2020-11-11,183844,167920,3779,6625876,0,0
Gujarat,GJ,2020-11-12,184964,168958,3785,6680500,0,0
Gujarat,GJ,2020-11-13,186116,170036,3791,6734467,0,0
Gujarat,GJ,2020-11-14,187240,171031,3797,6787440,0,0
Gujarat,GJ,2020-11-15,188310,172032,3803,6837282,0,0
Gujarat,GJ,2020-11-16,189236,173072,3808,6876665,0,0
Gujarat,GJ,2020-11-17,190361,174188,3815,6923993,0,0
Gujarat,GJ,2020-11-18,191642,175462,3823,6978249,0,0
Gujarat,GJ,2020-11-19,192982,176575,3830,7033156,0,0
Gujarat,GJ,2020-11-20,194402,177615,3837,7101057,0,0
Gujarat,GJ,2020-11-21,195917,178886,3846,7171445,0,0
Gujarat,GJ,2020-11-22,197412,180053,3859,7235184,0,0
Gujarat,GJ,2020-11-23,198899,181287,3876,7304705,0,0
Gujarat,GJ,2020-11-24,200409,182573,3892,7389330,0,0
Gujarat,GJ,2020-11-25,201949,183856,3906,7480789,0,0
Gujarat,GJ,2020-11-26,203509,185158,3922,7551609,0,0
Gujarat,GJ,2020-11-27,205116,186546,3938,7620892,0,0
Gujarat,GJ,2020-11-28,206714,188069,3953,7690779,0,0
Gujarat,GJ,2020-11-29,208278,189520,3969,7759739,0,0
Gujarat,GJ,2020-11-30,209780,190921,3989,7825615,0,0
Gujarat,GJ,2020-12-01,211257,192468,4004,7894467,0,0
Gujarat,GJ,2020-12-02,212769,194038,4018,7963653,0,0
Gujarat,GJ,2020-12-03,214309,195465,4031,8033388,0,0
Gujarat,GJ,2020-12-04,215819,197092,4049,8102712,0,0
Gujarat,GJ,2020-12-05,217333,198627,4064,8172380,0,0
Gujarat,GJ,2020-12-06,218788,200112,4081,8241960,0,0
Gujarat,GJ,2020-12-07,220168,201680,4095,8310558,0,0
Gujarat,GJ,2020-12-08,221493,203211,4110,8371433,0,0
Gujarat,GJ,2020-12-09,222811,204761,4123,8432094,0,0
Gujarat,GJ,2020-12-10,224081,206226,4135,8492641,0,0
Gujarat,GJ,2020-12-11,225304,207629,4148,8553164,0,0
Gujarat,GJ,2020-12-12,226508,208967,4160,8613587,0,0
Gujarat,GJ,2020-12-13,227683,210314,4171,8669576,0,0
Gujarat,GJ,2020-12-14,228803,211703,4182,8725383,0,0
Gujarat,GJ,2020-12-15,229913,212939,4193,8780266,0,0
Gujarat,GJ,2020-12-16,231073,214323,4203,8835130,0,0
Gujarat,GJ,2020-12-17,232188,215628,4211,8889965,0,0
Gujarat,GJ,2020-12-18,233263,216783,4220,8944722,0,0
Gujarat,GJ,2020-12-19,234289,218035,4227,8999087,0,0
Gujarat,GJ,2020-12-20,235299,219225,4234,9053781,0,0
Gujarat,GJ,2020-12-21,236259,220493,4241,9108393,0,0
Gujarat,GJ,2020-12-22,237247,221702,4248,9162980,0,0
Gujarat,GJ,2020-12-23,238205,223011,4254,9217823,0,0
Gujarat,GJ,2020-12-24,239195,224192,4262,9273521,0,0
Gujarat,GJ,2020-12-25,240105,225306,4268,9330491,0,0
Gujarat,GJ,2020-12-26,240995,226308,4275,9384030,0,0
Gujarat,GJ,2020-12-27,241845,227228,4282,9437105,0,0
Gujarat,GJ,2020-12-28,242655,228244,4288,9490011,0,0
Gujarat,GJ,2020-12-29,243459,229243,4295,9543400,0,0
Gujarat,GJ,2020-12-30,244258,230077,4302,9598108,0,0
Gujarat,GJ,2020-12-31,245038,230993,4306,9652780,0,0
Gujarat,GJ,2021-01-01,245772,231900,4309,9706300,0,0
Gujarat,GJ,2021-01-02,246513,232822,4314,9759280,0,0
Gujarat,GJ,2021-01-03,247228,233760,4318,9810664,0,0
Gujarat,GJ,2021-01-04,247926,234658,4321,9858659,0,0
Gujarat,GJ,2021-01-05,248581,235526,4325,9906698,0,0
Gujarat,GJ,2021-01-06,249246,236423,4329,9955664,0,0
Gujarat,GJ,2021-01-07,249913,237322,4332,10003606,0,0
Gujarat,GJ,2021-01-08,250598,238214,4335,10053558,0,0
Gujarat,GJ,2021-01-09,251273,239065,4340,10101064,0,0
Gujarat,GJ,2021-01-10,251944,239871,4344,10106573,0,0
Gujarat,GJ,2021-01-11,252559,240617,4347,10151305,0,0
Gujarat,GJ,2021-01-12,253161,241472,4350,10196158,0,0
Gujarat,GJ,2021-01-13,253744,242264,4354,10238845,0,0
Gujarat,GJ,2021-01-14,254314,243001,4357,10276485,0,0
Gujarat,GJ,2021-01-15,254849,243739,4360,10308797,0,0
Gujarat,GJ,2021-01-16,255354,244503,4363,10344324,10787,0
Gujarat,GJ,2021-01-17,255872,245207,4365,10379151,10787,0
Gujarat,GJ,2021-01-18,256367,245907,4367,10413621,10787,0
Gujarat,GJ,2021-01-19,256852,246616,4369,10447816,17581,0
Gujarat,GJ,2021-01-20,257342,247323,4371,10483207,21832,0
Gujarat,GJ,2021-01-21,257813,248050,4372,10518933,34865,0
Gujarat,GJ,2021-01-22,258264,248750,4374,10557027,46150,0
Gujarat,GJ,2021-01-23,258687,249452,4375,10557027,78466,0
Gujarat,GJ,2021-01-24,259097,250156,4376,10557027,78466,0
Gujarat,GJ,2021-01-25,259487,250863,4379,10655600,91927,0
Gujarat,GJ,2021-01-26,259867,251500,4381,10655600,91927,0
Gujarat,GJ,2021-01-27,260220,251962,4382,10655600,94524,0
Gujarat,GJ,2021-01-28,260566,252564,4384,10751067,162616,0
Gujarat,GJ,2021-01-29,260901,253027,4385,10751067,221675,0
Gujarat,GJ,2021-01-30,261224,253468,4387,10813671,246054,0
Gujarat,GJ,2021-01-31,261540,253803,4387,10813671,247891,0
Gujarat,GJ,2021-02-01,261838,254209,4388,10871308,256097,0
Gujarat,GJ,2021-02-02,262123,254631,4389,10900068,287852,0
Gujarat,GJ,2021-02-03,262406,255159,4391,10933696,311251,0
Gujarat,GJ,2021-02-04,262681,255489,4392,10966235,348183,0
Gujarat,GJ,2021-02-05,262948,255914,4393,10998755,394416,0
Gujarat,GJ,2021-02-06,263200,256315,4394,11030661,438573,0
Gujarat,GJ,2021-02-07,263444,256670,4395,11060775,451002,0
Gujarat,GJ,2021-02-08,263676,257120,4396,11089177,505960,0
Gujarat,GJ,2021-02-09,263910,257473,4397,11120129,572412,0
Gujarat,GJ,2021-02-10,264165,257968,4397,11151733,614530,0
Gujarat,GJ,2021-02-11,264450,258270,4399,11184241,645439,0
Gujarat,GJ,2021-02-12,264718,258551,4400,11216545,667073,0
Gujarat,GJ,2021-02-13,264997,258834,4400,11246954,680326,0
Gujarat,GJ,2021-02-14,265244,259104,4401,11273012,683903,0
Gujarat,GJ,2021-02-15,265493,259384,4401,11301404,690074,9278
Gujarat,GJ,2021-02-16,265756,259655,4402,11332917,695628,15809
Gujarat,GJ,2021-02-17,266034,259928,4403,11364444,699443,17801
Gujarat,GJ,2021-02-18,266297,260198,4403,11395504,811152,28047
Gujarat,GJ,2021-02-19,266563,260475,4404,11426929,819060,37597
Gujarat,GJ,2021-02-20,266821,260745,4404,11457831,821940,60130
Gujarat,GJ,2021-02-21,267104,261009,4405,11486652,822193,60925
Gujarat,GJ,2021-02-22,267419,261281,4406,11516986,824119,73547
Gujarat,GJ,2021-02-23,267767,261575,4406,11550722,826583,78471
Gujarat,GJ,2021-02-24,268147,261871,4407,11586675,830565,80118
Gujarat,GJ,2021-02-25,268571,262172,4408,11626508,832737,125357
Gujarat,GJ,2021-02-26,269031,262487,4408,11666635,833722,167448
Gujarat,GJ,2021-02-27,269482,262815,4409,11706362,833722,167448
Gujarat,GJ,2021-02-28,269889,263116,4410,11739846,833722,167448
Gujarat,GJ,2021-03-01,270316,263476,4411,11772956,889167,180941
Gujarat,GJ,2021-03-02,270770,263837,4411,11812132,979651,191852
Gujarat,GJ,2021-03-03,271245,264195,4412,11851954,1028606,200859
Gujarat,GJ,2021-03-04,271725,264564,4412,11894510,1156897,264864
Gujarat,GJ,2021-03-05,272240,264969,4413,11937704,1295464,309655
Gujarat,GJ,2021-03-06,272811,265372,4414,11979578,1420465,344516
Gujarat,GJ,2021-03-07,273386,265831,4415,12016996,1421113,344594
Gujarat,GJ,2021-03-08,273941,266313,4416,12054039,1589197,363951
Gujarat,GJ,2021-03-09,274522,266766,4418,12098835,1709970,407287
Gujarat,GJ,2021-03-10,275197,267250,4418,12145245,1734671,428253
Gujarat,GJ,2021-03-11,275907,267701,4418,12187600,1744972,428773
Gujarat,GJ,2021-03-12,276622,268196,4420,12230975,1871835,476040
Gujarat,GJ,2021-03-13,277397,268775,4422,12275445,1981447,503706
Gujarat,GJ,2021-03-14,278207,269361,4424,12321047,1992286,504411
Gujarat,GJ,2021-03-15,279097,269955,4425,12367262,2129019,527684
Gujarat,GJ,2021-03-16,280051,270658,4427,12419088,2259206,552817
Gujarat,GJ,2021-03-17,281173,271433,4430,12477426,2293447,560511
Gujarat,GJ,2021-03-18,282449,272332,4433,12536086,2475269,575732
Gujarat,GJ,2021-03-19,283864,273280,4437,12598997,2682122,589846
Gujarat,GJ,2021-03-20,285429,274249,4443,12661933,2916065,598596
Gujarat,GJ,2021-03-21,287009,275238,4450,12722014,3120338,601245
Gujarat,GJ,2021-03-22,288649,276348,4454,12781096,3341744,609048
Gujarat,GJ,2021-03-23,290379,277603,4458,12849797,3572189,614639
Gujarat,GJ,2021-03-24,292169,278880,4466,12926709,3759854,621960
Gujarat,GJ,2021-03-25,294130,280285,4473,13008414,4012278,626484
Gujarat,GJ,2021-03-26,296320,281707,4479,13096513,4277895,630820
Gujarat,GJ,2021-03-27,298596,283241,4484,13182148,4524687,633743
Gujarat,GJ,2021-03-28,300866,284846,4492,13263977,4616750,634130
Gujarat,GJ,2021-03-29,303118,286577,4500,13334810,4628511,634395
Gujarat,GJ,2021-03-30,305338,288565,4510,13406686,4828685,653365
Gujarat,GJ,2021-03-31,307698,290569,4519,13497177,5024412,675762
Gujarat,GJ,2021-04-01,310108,292584,4528,13598199,5459159,706017
Gujarat,GJ,2021-04-02,312748,294650,4539,13705405,5812421,765853
Gujarat,GJ,2021-04-03,315563,296713,4552,13819989,6127830,795178
Gujarat,GJ,2021-04-04,318438,298737,4566,13932822,6552816,837619
Gujarat,GJ,2021-04-05,321598,300765,4581,14049043,6817703,871804
Gujarat,GJ,2021-04-06,324878,302932,4598,14174426,7110160,907581
Gujarat,GJ,2021-04-07,328453,305149,4620,14298292,7224754,922935
Gujarat,GJ,2021-04-08,332474,307346,4655,14433123,7501404,973901
Gujarat,GJ,2021-04-09,337015,309626,4697,14567455,7749340,1024900
Gujarat,GJ,2021-04-10,342026,312151,4746,14716579,7983507,1073335
Gujarat,GJ,2021-04-11,347495,315127,4800,14861756,8156563,1103721
Gujarat,GJ,2021-04-12,353516,317981,4855,15005034,8343790,1155076
Gujarat,GJ,2021-04-13,360206,320729,4922,15154363,8502799,1202500
Gujarat,GJ,2021-04-14,367616,323371,4995,15307435,8623246,1244295
Gujarat,GJ,2021-04-15,375768,326394,5076,15466550,8730225,1298617
Gujarat,GJ,2021-04-16,384688,329781,5170,15627525,8814503,1351100
Gujarat,GJ,2021-04-17,394229,333564,5267,15801091,8921816,1415632
Gujarat,GJ,2021-04-18,404569,337545,5377,15966802,8992115,1459131
Gujarat,GJ,2021-04-19,415972,341724,5494,16125282,9083441,1537391
Gujarat,GJ,2021-04-20,428178,346063,5615,16298864,9181707,1625731
Gujarat,GJ,2021-04-21,440731,350865,5740,16480875,9251289,1687135
Gujarat,GJ,2021-04-22,453836,355875,5877,16670240,9329491,1770095
Gujarat,GJ,2021-04-23,467640,361493,6019,16860142,9412482,1854012
Gujarat,GJ,2021-04-24,481737,367972,6171,17045176,9496008,1940771
Gujarat,GJ,2021-04-25,496033,374699,6328,17213348,9550111,1988252
Gujarat,GJ,2021-04-26,510373,382426,6486,17372504,9634479,2086790
Gujarat,GJ,2021-04-27,524725,390229,6656,17535696,9719163,2182679
Gujarat,GJ,2021-04-28,538845,398824,6830,17709605,9787790,2267073
Gujarat,GJ,2021-04-29,553172,408368,7010,17878957,9874554,2378124
Gujarat,GJ,2021-04-30,567777,418548,7183,18039956,9965898,2492610
Gujarat,GJ,2021-05-01,581624,429130,7355,18190727,10159249,2589781
Gujarat,GJ,2021-05-02,594602,440276,7508,18328441,10160860,2641791
Gujarat,GJ,2021-05-03,607422,452275,7648,18460323,10228418,2722190
Gujarat,GJ,2021-05-04,620472,464396,7779,18601098,10308883,2761603
Gujarat,GJ,2021-05-05,633427,477391,7912,18746283,10383723,2847755
Gujarat,GJ,2021-05-06,645972,490412,8035,18884876,10454001,2966246
Gujarat,GJ,2021-05-07,658036,503497,8154,19023924,10522995,3083689
Gujarat,GJ,2021-05-08,669928,518234,8273,19158868,10586908,3199277
Gujarat,GJ,2021-05-09,681012,533004,8394,19286299,10636530,3289086
Gujarat,GJ,2021-05-10,692604,547935,8511,19422086,10708126,3452009
Gujarat,GJ,2021-05-11,703594,563133,8629,19565601,10787729,3647949
Gujarat,GJ,2021-05-12,714611,578397,8731,19709259,10860213,3715416
Gujarat,GJ,2021-05-13,725353,593666,8840,19849128,10945378,3815327
Gujarat,GJ,2021-05-14,735348,609031,8944,19978336,10978124,3821613
Gujarat,GJ,2021-05-15,744409,624107,9039,20106656,11009944,3822778
Gujarat,GJ,2021-05-16,752619,638590,9121,20230784,11040205,3823346
Gujarat,GJ,2021-05-17,759754,650932,9202,20352437,11040435,3823422
Gujarat,GJ,2021-05-18,766201,660489,9269,20467101,11040715,3823467
Gujarat,GJ,2021-05-19,771447,669490,9340,20557040,11042079,3823515
Gujarat,GJ,2021-05-20,776220,677798,9404,20653954,11321155,3855643
Gujarat,GJ,2021-05-21,780471,686581,9469,20763702,11406798,3871340
Gujarat,GJ,2021-05-22,784676,695026,9523,20870917,11503498,3897285
Gujarat,GJ,2021-05-23,788470,703760,9576,20973092,11596019,3919162
Gujarat,GJ,2021-05-24,791657,713065,9621,21072692,11760578,3941698
Gujarat,GJ,2021-05-25,794912,722741,9665,21170095,11930254,3967609
Gujarat,GJ,2021-05-26,797997,732748,9701,21272316,12095693,3991433
Gujarat,GJ,2021-05-27,800866,742050,9734,21375281,12265993,4019309
Gujarat,GJ,2021-05-28,803387,750015,9761,21478980,12446432,4056693
Gujarat,GJ,2021-05-29,805617,757124,9790,21579218,12629180,4090179
Gujarat,GJ,2021-05-30,807488,762270,9815,21671123,12785874,4114789
Gujarat,GJ,2021-05-31,809169,766991,9833,21759214,12958838,4144949
Gujarat,GJ,2021-06-01,810730,771860,9855,21842042,13121339,4178187
Gujarat,GJ,2021-06-02,812063,775958,9873,21926442,13269427,4202315
Gujarat,GJ,2021-06-03,813270,778976,9890,22009878,13427146,4232552
Gujarat,GJ,2021-06-04,814390,782374,9906,22092779,13663544,4261375
Gujarat,GJ,2021-06-05,815386,785378,9921,22171235,13900202,4285840
Gujarat,GJ,2021-06-06,816234,788293,9933,22244510,14110492,4299370
Gujarat,GJ,2021-06-07,817012,790906,9944,22309332,14337549,4326696
Gujarat,GJ,2021-06-08,817707,793028,9955,22381707,14560225,4362132
Gujarat,GJ,2021-06-09,818351,794703,9965,22455486,14787186,4401328
Gujarat,GJ,2021-06-10,818895,796208,9976,22532158,15003482,4455800
Gujarat,GJ,2021-06-11,819376,797734,9985,22604931,15238444,4506234
Gujarat,GJ,2021-06-12,819866,799012,9991,22673779,15492980,4545438
Gujarat,GJ,2021-06-13,820321,800075,9997,22736919,15697737,4572559
Gujarat,GJ,2021-06-14,820726,801181,10003,22794305,15960073,4607094
Gujarat,GJ,2021-06-15,821078,802187,10007,22854646,16189423,4640786
Gujarat,GJ,2021-06-16,821376,803122,10012,22916035,16411386,4669903
Gujarat,GJ,2021-06-17,821659,803892,10018,22976730,16598184,4700422
Gujarat,GJ,2021-06-18,821921,804668,10023,23036542,16814426,4739896
Gujarat,GJ,2021-06-19,822149,805542,10028,23093131,17096195,4785035
Gujarat,GJ,2021-06-20,822334,806193,10032,23145712,17261819,4818294
Gujarat,GJ,2021-06-21,822485,806812,10034,23192009,17705548,4885905
Gujarat,GJ,2021-06-22,822620,807424,10037,23246120,18070655,4957546
Gujarat,GJ,2021-06-23,822758,807911,10040,23298784,18445685,5032349
Gujarat,GJ,2021-06-24,822887,808418,10042,23359904,18785079,5133723
Gujarat,GJ,2021-06-25,823010,808849,10045,23418107,19053658,5217941
Gujarat,GJ,2021-06-26,823132,809201,10048,23473720,19331125,5326330
Gujarat,GJ,2021-06-27,823244,809506,10051,23526874,19500497,5387325
Gujarat,GJ,2021-06-28,823340,809821,10054,23574778,19683579,5458033
Gujarat,GJ,2021-06-29,823433,810147,10056,23631617,19873086,5535746
Gujarat,GJ,2021-06-30,823523,810451,10059,23690300,20070986,5621236
Gujarat,GJ,2021-07-01,823607,810751,10062,23754343,20266503,5707513
Gujarat,GJ,2021-07-02,823687,810979,10064,23813162,20427347,5792629
Gujarat,GJ,2021-07-03,823763,811169,10067,23873009,20653202,5899773
Gujarat,GJ,2021-07-04,823833,811297,10069,23927790,20835697,5980271
Gujarat,GJ,2021-07-05,823895,811491,10071,23978744,21037552,6081045
Gujarat,GJ,2021-07-06,823964,811699,10072,24033168,21181276,6150594
